JNLNO,MERCHANTNO,PRODID,DUENO,CONTNO,IDTYPE,IDNO,IDNAME,LOANAMOUNT,LOANDATE,DUEDATE,NORMALRATES,PENALTYRATES,REPAYTYPE,CHANNELJNLNO,SendRouterJnlNo,CREATETIME,UPDATETIME,year_month
010120190716000031933401000000,20180003,LN0031,20190010069334,20181205000000006325,ZJ35,912102005760637927,大连魔法皮肤科技有限公司,49262.0,2019-07-15,2019-11-27,5.65,18.0,4,32138220190715153828108992030000,32138220190715153828108992030000,2019-07-16 07:00:01,2019-07-16 07:00:01,2019-07
010120190716000031933501000000,20180003,LN0031,20190010069330,20181205000000006325,ZJ35,912102005760637927,大连魔法皮肤科技有限公司,48183.0,2019-07-15,2019-11-27,5.65,18.0,4,32138220190715150816089992030000,32138220190715150816089992030000,2019-07-16 07:00:01,2019-07-16 07:00:01,2019-07
010120190716000031933601000000,20180003,LN0031,20190010069328,20181205000000006325,ZJ35,912102005760637927,大连魔法皮肤科技有限公司,48595.0,2019-07-15,2019-11-27,5.65,18.0,4,32138220190715145845004992030000,32138220190715145845004992030000,2019-07-16 07:00:01,2019-07-16 07:00:01,2019-07
010120190716000031933701000000,20180003,LN0031,20190010069337,20181205000000006325,ZJ35,912102005760637927,大连魔法皮肤科技有限公司,46538.0,2019-07-15,2019-11-27,5.65,18.0,4,32138220190715161748094992030000,32138220190715161748094992030000,2019-07-16 07:00:01,2019-07-16 07:00:01,2019-07
010120190717000032168201000000,20180003,LN0031,20190010069415,20181205000000006325,ZJ35,912102005760637927,大连魔法皮肤科技有限公司,33229.0,2019-07-16,2019-11-27,5.65,18.0,4,32138220190716154059022992030000,32138220190716154059022992030000,2019-07-17 07:00:01,2019-07-17 07:00:01,2019-07
010120190717000032168301000000,20180003,LN0031,20190010069474,20190117000000006569,ZJ35,91211400318730804Y,葫芦岛市兴东旗汽车修配有限公司,200314.0,2019-07-16,2019-08-16,5.65,18.0,4,32138220190716161850032992030000,32138220190716161850032992030000,2019-07-17 07:00:01,2019-07-17 07:00:01,2019-07
010120190717000032168401000000,20180003,LN0031,20190010069523,20181205000000006325,ZJ35,912102005760637927,大连魔法皮肤科技有限公司,51517.8,2019-07-16,2019-08-16,5.65,18.0,4,32138220190716164241154992030000,32138220190716164241154992030000,2019-07-17 07:00:01,2019-07-17 07:00:01,2019-07
010120190717000032168501000000,20180003,LN0031,20190010069402,20181205000000006325,ZJ35,912102005760637927,大连魔法皮肤科技有限公司,39879.0,2019-07-16,2019-11-27,5.65,18.0,4,32138220190716152119019992030000,32138220190716152119019992030000,2019-07-17 07:00:01,2019-07-17 07:00:01,2019-07
010120190717000032168601000000,20180003,LN0031,20190010069437,20181205000000006325,ZJ35,912102005760637927,大连魔法皮肤科技有限公司,25812.0,2019-07-16,2019-11-27,5.65,18.0,4,32138220190716155654026992030000,32138220190716155654026992030000,2019-07-17 07:00:01,2019-07-17 07:00:01,2019-07
010120190717000032168701000000,20180003,LN0031,20190010069498,20190215000000006640,ZJ35,91410802MA40N91F3E,焦作程尧商贸有限公司,19200.0,2019-07-16,2020-01-06,5.65,18.0,4,32138220190716163105152992030000,32138220190716163105152992030000,2019-07-17 07:00:01,2019-07-17 07:00:01,2019-07
010120190717000032168801000000,20180003,LN0031,20190010069499,20190117000000006569,ZJ35,91211400318730804Y,葫芦岛市兴东旗汽车修配有限公司,193003.0,2019-07-16,2019-10-07,5.65,18.0,4,32138220190716163157159992030000,32138220190716163157159992030000,2019-07-17 07:00:01,2019-07-17 07:00:01,2019-07
010120190717000032168901000000,20180003,LN0031,20190010069443,20190117000000006568,ZJ35,91211400MA0UGKU31K,葫芦岛市鑫盛商贸有限公司,201020.0,2019-07-16,2019-11-05,5.65,18.0,4,32138220190716160249028992030000,32138220190716160249028992030000,2019-07-17 07:00:01,2019-07-17 07:00:01,2019-07
010120190717000032169001000000,20180003,LN0031,20190010069374,20181205000000006325,ZJ35,912102005760637927,大连魔法皮肤科技有限公司,46726.32,2019-07-16,2019-11-27,5.65,18.0,4,32138220190716141706107992030000,32138220190716141706107992030000,2019-07-17 07:00:01,2019-07-17 07:00:01,2019-07
010120190717000032169101000000,20180003,LN0031,20190010069379,20181205000000006325,ZJ35,912102005760637927,大连魔法皮肤科技有限公司,46440.0,2019-07-16,2019-11-27,5.65,18.0,4,32138220190716145258004992030000,32138220190716145258004992030000,2019-07-17 07:00:01,2019-07-17 07:00:01,2019-07
010120190717000032169201000000,20180003,LN0031,20190010069355,20181205000000006325,ZJ35,912102005760637927,大连魔法皮肤科技有限公司,42770.0,2019-07-16,2019-11-27,5.65,18.0,4,32138220190716104711081992030000,32138220190716104711081992030000,2019-07-17 07:00:01,2019-07-17 07:00:01,2019-07
010120190717000032169301000000,20180003,LN0031,20190010069373,20181205000000006325,ZJ35,912102005760637927,大连魔法皮肤科技有限公司,47340.0,2019-07-16,2019-11-27,5.65,18.0,4,32138220190716140749002992030000,32138220190716140749002992030000,2019-07-17 07:00:01,2019-07-17 07:00:01,2019-07
010120190717000032169401000000,20180003,LN0031,20190010069391,20181205000000006325,ZJ35,912102005760637927,大连魔法皮肤科技有限公司,45360.0,2019-07-16,2019-11-27,5.65,18.0,4,32138220190716150757124992030000,32138220190716150757124992030000,2019-07-17 07:00:01,2019-07-17 07:00:01,2019-07
010120190717000032169501000000,20180003,LN0031,20190010069364,20181205000000006325,ZJ35,912102005760637927,大连魔法皮肤科技有限公司,46676.0,2019-07-16,2019-11-27,5.65,18.0,4,32138220190716112125097992030000,32138220190716112125097992030000,2019-07-17 07:00:01,2019-07-17 07:00:01,2019-07
010120190718000032250001000000,20180003,LN0031,20190010070619,20181129000000006304,ZJ35,91410104675388744T,郑州金牛轮胎有限公司,88626.0,2019-07-17,2019-11-28,5.65,18.0,4,32138220190717150357218992030000,32138220190717150357218992030000,2019-07-18 07:00:01,2019-07-18 07:00:01,2019-07
010120190718000032250101000000,20180003,LN0031,20190010070019,20181129000000006304,ZJ35,91410104675388744T,郑州金牛轮胎有限公司,115171.0,2019-07-17,2019-11-28,5.65,18.0,4,32138220190717110230183992030000,32138220190717110230183992030000,2019-07-18 07:00:01,2019-07-18 07:00:01,2019-07
010120190718000032250201000000,20180003,LN0031,20190010070333,20181129000000006304,ZJ35,91410104675388744T,郑州金牛轮胎有限公司,155630.0,2019-07-17,2019-11-28,5.65,18.0,4,32138220190717132740096992030000,32138220190717132740096992030000,2019-07-18 07:00:01,2019-07-18 07:00:01,2019-07
010120190718000032250301000000,20180003,LN0031,20190010070077,20181129000000006304,ZJ35,91410104675388744T,郑州金牛轮胎有限公司,120198.0,2019-07-17,2019-11-28,5.65,18.0,4,32138220190717113428185992030000,32138220190717113428185992030000,2019-07-18 07:00:01,2019-07-18 07:00:01,2019-07
010120190718000032250401000000,20180003,LN0031,20190010070465,20181129000000006304,ZJ35,91410104675388744T,郑州金牛轮胎有限公司,157279.0,2019-07-17,2019-11-28,5.65,18.0,4,32138220190717141237214992030000,32138220190717141237214992030000,2019-07-18 07:00:01,2019-07-18 07:00:01,2019-07
010120190718000032250501000000,20180003,LN0031,20190010070886,20181129000000006304,ZJ35,91410104675388744T,郑州金牛轮胎有限公司,91115.0,2019-07-17,2019-11-28,5.65,18.0,4,32138220190717161856149992030000,32138220190717161856149992030000,2019-07-18 07:00:01,2019-07-18 07:00:01,2019-07
010120190718000032250601000000,20180003,LN0031,20190010070130,20181129000000006304,ZJ35,91410104675388744T,郑州金牛轮胎有限公司,117088.0,2019-07-17,2019-11-28,5.65,18.0,4,32138220190717120201094992030000,32138220190717120201094992030000,2019-07-18 07:00:01,2019-07-18 07:00:01,2019-07
010120190718000032250701000000,20180003,LN0031,20190010070803,20181129000000006304,ZJ35,91410104675388744T,郑州金牛轮胎有限公司,154891.0,2019-07-17,2019-11-28,5.65,18.0,4,32138220190717155551145992030000,32138220190717155551145992030000,2019-07-18 07:00:01,2019-07-18 07:00:01,2019-07
010120190718000032250801000000,20180003,LN0031,20190010070802,20190117000000006569,ZJ35,91211400318730804Y,葫芦岛市兴东旗汽车修配有限公司,373624.0,2019-07-17,2019-10-07,5.65,18.0,4,32138220190717155550143992030000,32138220190717155550143992030000,2019-07-18 07:00:01,2019-07-18 07:00:01,2019-07
010120190718000032250901000000,20180003,LN0031,20190010070616,20190117000000006568,ZJ35,91211400MA0UGKU31K,葫芦岛市鑫盛商贸有限公司,248193.0,2019-07-17,2019-11-05,5.65,18.0,4,32138220190717150035216992030000,32138220190717150035216992030000,2019-07-18 07:00:01,2019-07-18 07:00:01,2019-07
010120190718000032251001000000,20180003,LN0031,20190010070104,20190124000000006606,ZJ35,91440101MA59J0KF8B,广东海聚供应链有限公司,720802.8,2019-07-17,2019-09-27,5.65,18.0,4,32138220190717115045042992030000,32138220190717115045042992030000,2019-07-18 07:00:01,2019-07-18 07:00:01,2019-07
010120190718000032251101000000,20180003,LN0031,20190010070307,20190116000000006553,ZJ35,91211400MA0XM0F53A,葫芦岛驰福电子商务有限公司,235270.0,2019-07-17,2019-11-05,5.65,18.0,4,32138220190717131751210992030000,32138220190717131751210992030000,2019-07-18 07:00:01,2019-07-18 07:00:01,2019-07
010120190718000032251201000000,20180003,LN0031,20190010070464,20190116000000006553,ZJ35,91211400MA0XM0F53A,葫芦岛驰福电子商务有限公司,110506.0,2019-07-17,2019-11-05,5.65,18.0,4,32138220190717141235212992030000,32138220190717141235212992030000,2019-07-18 07:00:01,2019-07-18 07:00:01,2019-07
010120190718000032251301000000,20180003,LN0031,20190010069927,20190116000000006553,ZJ35,91211400MA0XM0F53A,葫芦岛驰福电子商务有限公司,246867.0,2019-07-17,2019-11-05,5.65,18.0,4,32138220190717102729004992030000,32138220190717102729004992030000,2019-07-18 07:00:01,2019-07-18 07:00:01,2019-07
010120190718000032251401000000,20180003,LN0031,20190010069793,20190116000000006553,ZJ35,91211400MA0XM0F53A,葫芦岛驰福电子商务有限公司,241628.0,2019-07-17,2019-11-05,5.65,18.0,4,32138220190717092326002992030000,32138220190717092326002992030000,2019-07-18 07:00:01,2019-07-18 07:00:01,2019-07
010120190718000032251501000000,20180003,LN0031,20190010070869,20190508000000008413,ZJ35,91110105748808712J,北京胜瑞立商贸有限公司,30192.0,2019-07-17,2020-01-13,5.65,18.0,4,32138220190717161644223992030000,32138220190717161644223992030000,2019-07-18 07:00:01,2019-07-18 07:00:01,2019-07
010120190719000032324801000000,20180003,LN0031,20190010072444,20190510000000008458,ZJ35,913202006657908792,无锡市宝庆汽车零部件有限公司,307850.0,2019-07-18,2020-01-14,5.65,18.0,4,32138220190718143733344992030000,32138220190718143733344992030000,2019-07-19 07:00:01,2019-07-19 07:00:01,2019-07
010120190719000032324901000000,20180003,LN0031,20190010072077,20190510000000008458,ZJ35,913202006657908792,无锡市宝庆汽车零部件有限公司,372700.0,2019-07-18,2020-01-14,5.65,18.0,4,32138220190718115645470992030000,32138220190718115645470992030000,2019-07-19 07:00:01,2019-07-19 07:00:01,2019-07
010120190719000032325001000000,20180003,LN0031,20190010072492,20190510000000008458,ZJ35,913202006657908792,无锡市宝庆汽车零部件有限公司,90888.0,2019-07-18,2020-01-14,5.65,18.0,4,32138220190718153333354992030000,32138220190718153333354992030000,2019-07-19 07:00:01,2019-07-19 07:00:01,2019-07
010120190719000032325101000000,20180003,LN0031,20190010072478,20190306000000006905,ZJ35,913301055660924421,杭州瀚元贸易有限公司,9553.0,2019-07-18,2019-12-25,5.65,18.0,4,32138220190718151655348992030000,32138220190718151655348992030000,2019-07-19 07:00:01,2019-07-19 07:00:01,2019-07
010120190719000032325201000000,20180003,LN0031,20190010072443,20190306000000006905,ZJ35,913301055660924421,杭州瀚元贸易有限公司,298760.0,2019-07-18,2019-12-25,5.65,18.0,4,32138220190718143659522992030000,32138220190718143659522992030000,2019-07-19 07:00:01,2019-07-19 07:00:01,2019-07
010120190719000032325301000000,20180003,LN0031,20190010072477,20190315000000007256,ZJ35,913301055773035327,杭州金石汽车配件有限公司,282350.0,2019-07-18,2019-12-25,5.65,18.0,4,32138220190718151651346992030000,32138220190718151651346992030000,2019-07-19 07:00:01,2019-07-19 07:00:01,2019-07
010120190719000032325401000000,20180003,LN0031,20190010072390,20190510000000008458,ZJ35,913202006657908792,无锡市宝庆汽车零部件有限公司,305880.0,2019-07-18,2020-01-14,5.65,18.0,4,32138220190718135152486992030000,32138220190718135152486992030000,2019-07-19 07:00:01,2019-07-19 07:00:01,2019-07
010120190719000032325501000000,20180003,LN0031,20190010072380,20190117000000006568,ZJ35,91211400MA0UGKU31K,葫芦岛市鑫盛商贸有限公司,120031.0,2019-07-18,2019-11-05,5.65,18.0,4,32138220190718134650230992030000,32138220190718134650230992030000,2019-07-19 07:00:01,2019-07-19 07:00:01,2019-07
010120190719000032325601000000,20180003,LN0031,20190010072503,20190315000000007256,ZJ35,913301055773035327,杭州金石汽车配件有限公司,55150.0,2019-07-18,2019-12-25,5.65,18.0,4,32138220190718155115714992030000,32138220190718155115714992030000,2019-07-19 07:00:01,2019-07-19 07:00:01,2019-07
010120190719000032325701000000,20180003,LN0031,20190010072420,20190306000000006905,ZJ35,913301055660924421,杭州瀚元贸易有限公司,298760.0,2019-07-18,2019-12-25,5.65,18.0,4,32138220190718141758520992030000,32138220190718141758520992030000,2019-07-19 07:00:01,2019-07-19 07:00:01,2019-07
010120190719000032325801000000,20180003,LN0031,20190010072531,20190117000000006569,ZJ35,91211400318730804Y,葫芦岛市兴东旗汽车修配有限公司,120070.0,2019-07-18,2019-10-07,5.65,18.0,4,32138220190718163254382992030000,32138220190718163254382992030000,2019-07-19 07:00:01,2019-07-19 07:00:01,2019-07
010120190719000032325901000000,20180003,LN0031,20190010072546,20190510000000008458,ZJ35,913202006657908792,无锡市宝庆汽车零部件有限公司,102000.0,2019-07-18,2019-08-22,5.65,18.0,4,32138220190718164636384992030000,32138220190718164636384992030000,2019-07-19 07:00:01,2019-07-19 07:00:01,2019-07
010120190719000032326001000000,20180003,LN0031,20190010072419,20190117000000006569,ZJ35,91211400318730804Y,葫芦岛市兴东旗汽车修配有限公司,120059.0,2019-07-18,2019-10-07,5.65,18.0,4,32138220190718141712504992030000,32138220190718141712504992030000,2019-07-19 07:00:01,2019-07-19 07:00:01,2019-07
010120190719000032326101000000,20180003,LN0031,20190010072398,20190306000000006905,ZJ35,913301055660924421,杭州瀚元贸易有限公司,298760.0,2019-07-18,2019-12-25,5.65,18.0,4,32138220190718140131499992030000,32138220190718140131499992030000,2019-07-19 07:00:01,2019-07-19 07:00:01,2019-07
010120190719000032326201000000,20180003,LN0031,20190010072479,20190306000000006905,ZJ35,913301055660924421,杭州瀚元贸易有限公司,5872.0,2019-07-18,2019-12-25,5.65,18.0,4,32138220190718151656350992030000,32138220190718151656350992030000,2019-07-19 07:00:01,2019-07-19 07:00:01,2019-07
010120190719000032326301000000,20180003,LN0031,20190010072060,20190510000000008458,ZJ35,913202006657908792,无锡市宝庆汽车零部件有限公司,364760.0,2019-07-18,2020-01-14,5.65,18.0,4,32138220190718114751220992030000,32138220190718114751220992030000,2019-07-19 07:00:01,2019-07-19 07:00:01,2019-07
010120190719000032326401000000,20180003,LN0031,20190010072046,20190510000000008458,ZJ35,913202006657908792,无锡市宝庆汽车零部件有限公司,384880.0,2019-07-18,2020-01-14,5.65,18.0,4,32138220190718113120204992030000,32138220190718113120204992030000,2019-07-19 07:00:01,2019-07-19 07:00:01,2019-07
010120190719000032326501000000,20180003,LN0031,20190010072457,20190117000000006569,ZJ35,91211400318730804Y,葫芦岛市兴东旗汽车修配有限公司,120081.0,2019-07-18,2019-10-07,5.65,18.0,4,32138220190718144857524992030000,32138220190718144857524992030000,2019-07-19 07:00:01,2019-07-19 07:00:01,2019-07
010120190719000032326601000000,20180003,LN0031,20190010072021,20190117000000006568,ZJ35,91211400MA0UGKU31K,葫芦岛市鑫盛商贸有限公司,120122.0,2019-07-18,2019-11-05,5.65,18.0,4,32138220190718111747176992030000,32138220190718111747176992030000,2019-07-19 07:00:01,2019-07-19 07:00:01,2019-07
010120190719000032326701000000,20180003,LN0031,20190010072411,20190510000000008458,ZJ35,913202006657908792,无锡市宝庆汽车零部件有限公司,305900.0,2019-07-18,2020-01-14,5.65,18.0,4,32138220190718141114327992030000,32138220190718141114327992030000,2019-07-19 07:00:01,2019-07-19 07:00:01,2019-07
010120190719000032326801000000,20180003,LN0031,20190010072504,20190315000000007256,ZJ35,913301055773035327,杭州金石汽车配件有限公司,111126.0,2019-07-18,2019-12-25,5.65,18.0,4,32138220190718155117716992030000,32138220190718155117716992030000,2019-07-19 07:00:01,2019-07-19 07:00:01,2019-07
010120190719000032326901000000,20180003,LN0031,20190010072485,20190117000000006569,ZJ35,91211400318730804Y,葫芦岛市兴东旗汽车修配有限公司,120094.0,2019-07-18,2019-10-07,5.65,18.0,4,32138220190718152431352992030000,32138220190718152431352992030000,2019-07-19 07:00:01,2019-07-19 07:00:01,2019-07
010120190719000032327001000000,20180003,LN0031,20190010072493,20190123000000006603,ZJ35,91110105551408889T,北京盛世江东汽车文化有限公司,92287.0,2019-07-18,2019-12-22,5.65,18.0,4,32138220190718153500356992030000,32138220190718153500356992030000,2019-07-19 07:00:01,2019-07-19 07:00:01,2019-07
010120190719000032327101000000,20180003,LN0031,20190010072499,20190117000000006569,ZJ35,91211400318730804Y,葫芦岛市兴东旗汽车修配有限公司,120026.0,2019-07-18,2019-10-07,5.65,18.0,4,32138220190718154522359992030000,32138220190718154522359992030000,2019-07-19 07:00:01,2019-07-19 07:00:01,2019-07
